asset_id;contract_address;asset_name;collection_name;Artist;Asset Type;extraMetadata
642;0x3e43944d977dea22511da6d33c0cab666a604515;Circular Silver Edition (Mix: 0001);Async Music Limited Editions;RAC;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""RAC"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x1a4b0923b0f150b5fa8cdfb2138d0d78b1ec85fc""], ""signatures"": [{""address"": ""0x1A4b0923B0F150b5Fa8CdFb2138D0D78b1EC85fC"", ""msg"": ""Verifying Limited Editions for Circular minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x836546959574deec1f1fa4e675431b53d1d9a32c6957a09a9012178e5a470dad100ff003bb3eccd1384684612dfdffac3a72c890c6d62cf513dd6e92dcf67dbe1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmNRZZHr3jorit56EpaNza3R7PdPZauTGRNbXCZopSWEqr"", ""animation_original_url"": ""QmQFe7cbH6YjCPcSqeuWvdrxYNLKjN8yQLf41wV6X3tqjY"", ""metadata_original_url"": ""QmdrPRGF4jhDybbmfC315Ukhm9bNz3UFgxHrFKYUenQJYA""}"
643;0x3e43944d977dea22511da6d33c0cab666a604515;The Song of Nine Paths Silver Edition (Mix: 387221660);Async Music Limited Editions;Pak;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Lee Gaito"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Pak"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x8481ccaca8776a654b5fc260c639dde3780e6dc0"", ""0x2ce780d7c743a57791b835a9d6f998b15bbba5a4""], ""signatures"": [{""address"": ""0x8481cCaCA8776A654b5Fc260C639dDE3780E6dc0"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0xf541f7f0a9cd8b13dcb316616d40fc73380fce223e22393409e2f63c61a0520d6522336a6bb1ae9af2ce5fa2f898bf8e405a464c908be4944b5d48cc166e34cb1b"", ""version"": ""2""}, {""address"": ""0x2Ce780D7c743A57791B835a9d6F998B15BBbA5a4"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x1e9dc512fbf5059975426f39b7c4f306a8366ba65778ecc72662f4c3bf5418b919c1fe696a5e6940e9e9e968b4f550cb2dcaf94ce5546eff75fb159ad3dec6e51c"", ""version"": ""2""}]}, ""image_original_url"": ""QmYJDJzJSj6hnneRMY32GhvWX7JeAa3kWqTukt82c66Hve"", ""animation_original_url"": ""QmRqmfxYM3gGyMEvwjLNkk4vgYaE7BkeHcmMpefSCf2W7V"", ""metadata_original_url"": ""QmefvYrzEx4K6ya4B1PqY1N1gVvotmnqNZrUd3kR5e64QD""}"
644;0x3e43944d977dea22511da6d33c0cab666a604515;Whirl Silver Edition (Mix: 3102);Async Music Limited Editions;James Fox;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Cristina Spinei"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""James Fox"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x61315007451e00451305f63c93af8cdd866f6bc9"", ""0xa44a4e156ce0592b4faaa9a00062adec57eded64""], ""signatures"": [{""address"": ""0x61315007451e00451305f63c93Af8CDd866F6Bc9"", ""msg"": ""Verifying Limited Editions for Whirl minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0x146684e2d16fdbffa54fbf55d841cef8ca8c501a101413964d7e1f92abec82246969935652ce46a1dc3c2fb5d1c53eb21014c9ebc7648fe877d2a33e8474cfb91b"", ""version"": ""2""}, {""address"": ""0xA44A4E156CE0592b4fAaa9a00062adec57EDEd64"", ""msg"": ""Verifying Limited Editions for Whirl minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0x110c04db716d9886e9f45083b43cd3a49bee9cab1e73048eacefc42ce1084c445bbb55f61e7227468e10d44f64ce22555216b93116f4678c8feea761533fb7861b"", ""version"": ""2""}]}, ""image_original_url"": ""QmNp2qrYz1fQHPkBnXHSUiqvtuTPiUBpXdtkY7QktjndNk"", ""animation_original_url"": ""QmVz5wzoVGswHkiPVYSW1dkPb3JEwjnPSuVHFapkDPgrSp"", ""metadata_original_url"": ""QmNzS1ybRdVzS29qBEfvJPyFak7d2xaoBL9xKoWJrWKWm1""}"
645;0x3e43944d977dea22511da6d33c0cab666a604515;Warehouse Silver Edition (Mix: 2300);Async Music Limited Editions;Hussam Eissa;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Maelstrom"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Hussam Eissa"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0xc955f47333802c9064d655af97552cd49a87d777"", ""0x2edf8a01f636e086d5cbf34bc53e4e0d79fca5dc""], ""signatures"": [{""address"": ""0xC955F47333802c9064D655AF97552Cd49A87d777"", ""msg"": ""Verifying Limited Editions for Warehouse minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xc338c3b0da12a09f3cf3c48fcda5349d21471df0bda4e25bc447786d7fc4f77d1420e80acaf15242f16f138712dfdd20a9e3712e16310be4d1529b007c1b8e0b1c"", ""version"": ""2""}, {""address"": ""0x2edf8a01f636e086d5cbf34bc53e4e0d79fca5dc"", ""msg"": ""Verifying Limited Editions for Warehouse minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x6663d4aeb4a862df9d92ea132afba4c6664be320bf85b531e9bf5687ce1623d74ac8e35ec80b721cd79567f41a8e812b4184fd1c664596e1a9571fb867239d1b1c"", ""version"": ""2""}]}, ""image_original_url"": ""QmdhTjFcpXWTYHZ39odeBqibc6eWRGvUvmjq2onLoXNq8y"", ""animation_original_url"": ""QmYEjgQPt9LQGXqCaVs4y5na3vSLUKHToQW6sqF4RFHrLh"", ""metadata_original_url"": ""QmRyKDVsA4UHcyCzXGikxwQzpQDSmFBGMdfFa2PhACc79M""}"
646;0x3e43944d977dea22511da6d33c0cab666a604515;Ride or Die Silver Edition (Mix: 0001);Async Music Limited Editions;PLS&TY;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""PLS&TY"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x895df857cdd03106e82fa759cb881937aec8dd83""], ""signatures"": [{""address"": ""0x895Df857CdD03106E82FA759CB881937AEc8DD83"", ""msg"": ""Officially Verifying Limited Editions of PLS&TY - RIDE OR DIE minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xfb034d678c8b0c161c9075c1598f0ded9f374d5be09d701f76f543e523b53c3a3046dcdfb674478c013edfd90ed63ab448e8f551faf702fff9f7a297fbd7594e1c"", ""version"": ""2""}]}, ""image_original_url"": ""QmdxwLTVoJmeo43ns9SFtTNuJSY1YyTbLoymtk997ZsV1g"", ""animation_original_url"": ""QmTxww8jyUfAhrZkM7dKJ41TbUiZEcK4vzxsy6zcSWV4PZ"", ""metadata_original_url"": ""QmcwciRgnMi8ePVeuYXi2eaKcG9jGxCCZgyRH8F349f8YJ""}"
647;0x3e43944d977dea22511da6d33c0cab666a604515;The Song of Nine Paths Gold Edition (Mix: 181221660);Async Music Limited Editions;Pak;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Lee Gaito"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Pak"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x8481ccaca8776a654b5fc260c639dde3780e6dc0"", ""0x2ce780d7c743a57791b835a9d6f998b15bbba5a4""], ""signatures"": [{""address"": ""0x8481cCaCA8776A654b5Fc260C639dDE3780E6dc0"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0xf541f7f0a9cd8b13dcb316616d40fc73380fce223e22393409e2f63c61a0520d6522336a6bb1ae9af2ce5fa2f898bf8e405a464c908be4944b5d48cc166e34cb1b"", ""version"": ""2""}, {""address"": ""0x2Ce780D7c743A57791B835a9d6F998B15BBbA5a4"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x1e9dc512fbf5059975426f39b7c4f306a8366ba65778ecc72662f4c3bf5418b919c1fe696a5e6940e9e9e968b4f550cb2dcaf94ce5546eff75fb159ad3dec6e51c"", ""version"": ""2""}]}, ""image_original_url"": ""QmRKhEKjSPzvZ7AHRNhoWwjwHafQSNjw5qfR77nxEnbxMe"", ""animation_original_url"": ""QmXrmvAHY22tLTS9tcyVGe8yoetcbFNVU7ACCLFxEepcoT"", ""metadata_original_url"": ""QmP1SPVDnyguZcKjBZLbD7WKALh6NoAgkjmeZDreCt7UFs""}"
648;0x3e43944d977dea22511da6d33c0cab666a604515;The Song of Nine Paths Silver Edition (Mix: 181221660);Async Music Limited Editions;Pak;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Lee Gaito"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Pak"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x8481ccaca8776a654b5fc260c639dde3780e6dc0"", ""0x2ce780d7c743a57791b835a9d6f998b15bbba5a4""], ""signatures"": [{""address"": ""0x8481cCaCA8776A654b5Fc260C639dDE3780E6dc0"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0xf541f7f0a9cd8b13dcb316616d40fc73380fce223e22393409e2f63c61a0520d6522336a6bb1ae9af2ce5fa2f898bf8e405a464c908be4944b5d48cc166e34cb1b"", ""version"": ""2""}, {""address"": ""0x2Ce780D7c743A57791B835a9d6F998B15BBbA5a4"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x1e9dc512fbf5059975426f39b7c4f306a8366ba65778ecc72662f4c3bf5418b919c1fe696a5e6940e9e9e968b4f550cb2dcaf94ce5546eff75fb159ad3dec6e51c"", ""version"": ""2""}]}, ""image_original_url"": ""QmduympgTcDaqG7oFp13CjDoxZw1UfHZpR1sobvBJx91gE"", ""animation_original_url"": ""QmXrmvAHY22tLTS9tcyVGe8yoetcbFNVU7ACCLFxEepcoT"", ""metadata_original_url"": ""QmY1mG1X755M27GJfMsdxzyxMheKkXXvKLGwaYXUizUHVT""}"
649;0x3e43944d977dea22511da6d33c0cab666a604515;Circular Silver Edition (Mix: 0001);Async Music Limited Editions;RAC;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""RAC"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x1a4b0923b0f150b5fa8cdfb2138d0d78b1ec85fc""], ""signatures"": [{""address"": ""0x1A4b0923B0F150b5Fa8CdFb2138D0D78b1EC85fC"", ""msg"": ""Verifying Limited Editions for Circular minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x836546959574deec1f1fa4e675431b53d1d9a32c6957a09a9012178e5a470dad100ff003bb3eccd1384684612dfdffac3a72c890c6d62cf513dd6e92dcf67dbe1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmcWxDYkM7BGL2hpzayoNvbSVaAtvoa3aWE6fKqCZ6YJ5y"", ""animation_original_url"": ""QmQFe7cbH6YjCPcSqeuWvdrxYNLKjN8yQLf41wV6X3tqjY"", ""metadata_original_url"": ""QmPvxAGMzLriUJgeUD7ArvX1niJbHy7cNT9xLTiAw5nh5Y""}"
650;0x3e43944d977dea22511da6d33c0cab666a604515;Money ₿adger Silver Edition (Mix: 002);Async Music Limited Editions;rare scrilla;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""rare scrilla"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x5fae9d4b591f213b3ba75287f2cfac0883d17f7a""], ""signatures"": [{""address"": ""0x5Fae9D4B591f213b3bA75287f2cfAc0883D17f7A"", ""msg"": ""Verifying Limited Editions for Money Badger minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0x8c37138ac7f0cfea61c8a3ba96c387a46fc77fce56abeea4530de575ae39b418614e202e603a1f6f65f854ed77f382066cf89e43e87af7d6e76e5250dbbfb8e71c"", ""version"": ""2""}]}, ""image_original_url"": ""QmbMaGdqRtfbWzTEYmWEihJpnAU6CmjDdAg1D7n1ud8qkh"", ""animation_original_url"": ""QmfVvmMVShWGZh5zHduQs1zGf5bGTknwM64kBRs8CWEZaP"", ""metadata_original_url"": ""QmfMEoV3aWFyPhNNLUS7wUwHoNReTsMeVWoFmtRmwEcBZU""}"
651;0x3e43944d977dea22511da6d33c0cab666a604515;The Song of Nine Paths Silver Edition (Mix: 387221660);Async Music Limited Editions;Pak;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Lee Gaito"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Pak"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x8481ccaca8776a654b5fc260c639dde3780e6dc0"", ""0x2ce780d7c743a57791b835a9d6f998b15bbba5a4""], ""signatures"": [{""address"": ""0x8481cCaCA8776A654b5Fc260C639dDE3780E6dc0"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0xf541f7f0a9cd8b13dcb316616d40fc73380fce223e22393409e2f63c61a0520d6522336a6bb1ae9af2ce5fa2f898bf8e405a464c908be4944b5d48cc166e34cb1b"", ""version"": ""2""}, {""address"": ""0x2Ce780D7c743A57791B835a9d6F998B15BBbA5a4"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x1e9dc512fbf5059975426f39b7c4f306a8366ba65778ecc72662f4c3bf5418b919c1fe696a5e6940e9e9e968b4f550cb2dcaf94ce5546eff75fb159ad3dec6e51c"", ""version"": ""2""}]}, ""image_original_url"": ""QmPY7fTKP5egZWTieKKToknxTFB1n9JmDjbncDstHDtjfe"", ""animation_original_url"": ""QmRqmfxYM3gGyMEvwjLNkk4vgYaE7BkeHcmMpefSCf2W7V"", ""metadata_original_url"": ""Qmc9SfvarY4nKihqoKDyciQ276y8CZb8u3EnKbMgMQH1ig""}"
652;0x3e43944d977dea22511da6d33c0cab666a604515;The Song of Nine Paths Silver Edition (Mix: 181221660);Async Music Limited Editions;Pak;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Lee Gaito"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Pak"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x8481ccaca8776a654b5fc260c639dde3780e6dc0"", ""0x2ce780d7c743a57791b835a9d6f998b15bbba5a4""], ""signatures"": [{""address"": ""0x8481cCaCA8776A654b5Fc260C639dDE3780E6dc0"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0xf541f7f0a9cd8b13dcb316616d40fc73380fce223e22393409e2f63c61a0520d6522336a6bb1ae9af2ce5fa2f898bf8e405a464c908be4944b5d48cc166e34cb1b"", ""version"": ""2""}, {""address"": ""0x2Ce780D7c743A57791B835a9d6F998B15BBbA5a4"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x1e9dc512fbf5059975426f39b7c4f306a8366ba65778ecc72662f4c3bf5418b919c1fe696a5e6940e9e9e968b4f550cb2dcaf94ce5546eff75fb159ad3dec6e51c"", ""version"": ""2""}]}, ""image_original_url"": ""QmYoQSb8JvgTrTAGP6S6ynisvYUaYiFYm48YN1bszkVGCS"", ""animation_original_url"": ""QmXrmvAHY22tLTS9tcyVGe8yoetcbFNVU7ACCLFxEepcoT"", ""metadata_original_url"": ""QmREKoF83ocDE417g2ZeWKkoztFDPPqR4ZteqkQKA3GLr2""}"
653;0x3e43944d977dea22511da6d33c0cab666a604515;The Song of Nine Paths Silver Edition (Mix: 387221660);Async Music Limited Editions;Pak;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Lee Gaito"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Pak"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x8481ccaca8776a654b5fc260c639dde3780e6dc0"", ""0x2ce780d7c743a57791b835a9d6f998b15bbba5a4""], ""signatures"": [{""address"": ""0x8481cCaCA8776A654b5Fc260C639dDE3780E6dc0"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0xf541f7f0a9cd8b13dcb316616d40fc73380fce223e22393409e2f63c61a0520d6522336a6bb1ae9af2ce5fa2f898bf8e405a464c908be4944b5d48cc166e34cb1b"", ""version"": ""2""}, {""address"": ""0x2Ce780D7c743A57791B835a9d6F998B15BBbA5a4"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x1e9dc512fbf5059975426f39b7c4f306a8366ba65778ecc72662f4c3bf5418b919c1fe696a5e6940e9e9e968b4f550cb2dcaf94ce5546eff75fb159ad3dec6e51c"", ""version"": ""2""}]}, ""image_original_url"": ""QmQXa4LUsMgArjZz2JJQDinPHEtrEdfk5ZSsmmfX1ED37q"", ""animation_original_url"": ""QmRqmfxYM3gGyMEvwjLNkk4vgYaE7BkeHcmMpefSCf2W7V"", ""metadata_original_url"": ""QmaHZx39JZjTYpmPqx6TWVzzVzBS7Pg7AztGWJ9xcvTrGr""}"
654;0x3e43944d977dea22511da6d33c0cab666a604515;The Song of Nine Paths Silver Edition (Mix: 387221660);Async Music Limited Editions;Pak;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Lee Gaito"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Pak"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x8481ccaca8776a654b5fc260c639dde3780e6dc0"", ""0x2ce780d7c743a57791b835a9d6f998b15bbba5a4""], ""signatures"": [{""address"": ""0x8481cCaCA8776A654b5Fc260C639dDE3780E6dc0"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0xf541f7f0a9cd8b13dcb316616d40fc73380fce223e22393409e2f63c61a0520d6522336a6bb1ae9af2ce5fa2f898bf8e405a464c908be4944b5d48cc166e34cb1b"", ""version"": ""2""}, {""address"": ""0x2Ce780D7c743A57791B835a9d6F998B15BBbA5a4"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x1e9dc512fbf5059975426f39b7c4f306a8366ba65778ecc72662f4c3bf5418b919c1fe696a5e6940e9e9e968b4f550cb2dcaf94ce5546eff75fb159ad3dec6e51c"", ""version"": ""2""}]}, ""image_original_url"": ""QmYjcRcZ7cs7G8pd3pND7P1gcWvL5afbNBPEjxzebxLm3x"", ""animation_original_url"": ""QmRqmfxYM3gGyMEvwjLNkk4vgYaE7BkeHcmMpefSCf2W7V"", ""metadata_original_url"": ""Qmdts8cy19aXbpydxkWGajesYbCezKRa2FSisx3g52VTjD""}"
655;0x3e43944d977dea22511da6d33c0cab666a604515;The Song of Nine Paths Silver Edition (Mix: 387221660);Async Music Limited Editions;Pak;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Lee Gaito"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Pak"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x8481ccaca8776a654b5fc260c639dde3780e6dc0"", ""0x2ce780d7c743a57791b835a9d6f998b15bbba5a4""], ""signatures"": [{""address"": ""0x8481cCaCA8776A654b5Fc260C639dDE3780E6dc0"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0xf541f7f0a9cd8b13dcb316616d40fc73380fce223e22393409e2f63c61a0520d6522336a6bb1ae9af2ce5fa2f898bf8e405a464c908be4944b5d48cc166e34cb1b"", ""version"": ""2""}, {""address"": ""0x2Ce780D7c743A57791B835a9d6F998B15BBbA5a4"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x1e9dc512fbf5059975426f39b7c4f306a8366ba65778ecc72662f4c3bf5418b919c1fe696a5e6940e9e9e968b4f550cb2dcaf94ce5546eff75fb159ad3dec6e51c"", ""version"": ""2""}]}, ""image_original_url"": ""QmdfK1D2EyXoSWJwNuB38dvJ3m1D4fD1rzEN85QAUUuaUp"", ""animation_original_url"": ""QmRqmfxYM3gGyMEvwjLNkk4vgYaE7BkeHcmMpefSCf2W7V"", ""metadata_original_url"": ""QmXyUWHmrGWWnpoEhArqrw3Gt1dYTNhKKqKe9koZB9UtrY""}"
656;0x3e43944d977dea22511da6d33c0cab666a604515;DECASENTRY Silver Edition (Mix: 2211);Async Music Limited Editions;Mike Shinoda;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Mike Shinoda"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0xb55eb9bd32d6ab75d7555192e7a3a7ca0bcd5738""], ""signatures"": [{""address"": ""0xB55EB9Bd32D6Ab75d7555192E7a3a7ca0Bcd5738"", ""msg"": ""Verifying Limited Editions for DECASENTRY minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xf708a282f8fd8be2e12b7fcbc136a32097a61545a11636b441817297537800cb148798cc4e1c8fb9c3541f73a23a22410d4426e0cd27805108ac486398ec06281b"", ""version"": ""2""}]}, ""image_original_url"": ""QmVtVEcFpN4d8Udu46PY2o9HKtNKjbQsgfB7HJduy1BUvH"", ""animation_original_url"": ""QmbExN1r7VBYfaQK7pj9aRcwvCdxtCnR6JUpNkUG2R6n5P"", ""metadata_original_url"": ""QmWDp3j31cSSPCCR76QNMXrt7rpLbEwwFomY8tJV8nhcfH""}"
657;0x3e43944d977dea22511da6d33c0cab666a604515;Money ₿adger Gold Edition (Mix: 202);Async Music Limited Editions;rare scrilla;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""rare scrilla"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x5fae9d4b591f213b3ba75287f2cfac0883d17f7a""], ""signatures"": [{""address"": ""0x5Fae9D4B591f213b3bA75287f2cfAc0883D17f7A"", ""msg"": ""Verifying Limited Editions for Money Badger minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0x8c37138ac7f0cfea61c8a3ba96c387a46fc77fce56abeea4530de575ae39b418614e202e603a1f6f65f854ed77f382066cf89e43e87af7d6e76e5250dbbfb8e71c"", ""version"": ""2""}]}, ""image_original_url"": ""QmZ5HovDFiwc7c61tDRNTAkFpGoLRPCYWHkUMTKFTT7t9Y"", ""animation_original_url"": ""QmWnKho7hqdhkPEyh92zAAV2AoYTMmNwzKVbMpfughaVf6"", ""metadata_original_url"": ""QmctNhq6d5UW4z6qc2XQbNy5BtFfcNfEAysEzcGYoNUXpR""}"
658;0x3e43944d977dea22511da6d33c0cab666a604515;The Song of Nine Paths Silver Edition (Mix: 387221640);Async Music Limited Editions;Pak;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Lee Gaito"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Pak"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x8481ccaca8776a654b5fc260c639dde3780e6dc0"", ""0x2ce780d7c743a57791b835a9d6f998b15bbba5a4""], ""signatures"": [{""address"": ""0x8481cCaCA8776A654b5Fc260C639dDE3780E6dc0"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0xf541f7f0a9cd8b13dcb316616d40fc73380fce223e22393409e2f63c61a0520d6522336a6bb1ae9af2ce5fa2f898bf8e405a464c908be4944b5d48cc166e34cb1b"", ""version"": ""2""}, {""address"": ""0x2Ce780D7c743A57791B835a9d6F998B15BBbA5a4"", ""msg"": ""Verifying Limited Editions for The Song of Nine Paths minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x1e9dc512fbf5059975426f39b7c4f306a8366ba65778ecc72662f4c3bf5418b919c1fe696a5e6940e9e9e968b4f550cb2dcaf94ce5546eff75fb159ad3dec6e51c"", ""version"": ""2""}]}, ""image_original_url"": ""QmNwddmNadUMSE2A1jN59SNF4VzH5h8pXS3cfsZe8GhEj9"", ""animation_original_url"": ""QmZ95viNtyB2MtBXqVRznFWV26ULFREVLzrvXtwkfBLzw8"", ""metadata_original_url"": ""QmWnY5TW3nqeAyCTeR5oR2jcciz8L24VBKumNpYYQzmT99""}"
